inning,top,ab_id,g_id,p_score,batter_id,pitcher_id,stand,p_throws,event,o
1.0,0.0,2019042833.0,201900562.0,0.0,519203,461829,L,L,Groundout,3
2.0,1.0,2019042834.0,201900562.0,0.0,518735,500779,R,L,Strikeout,1
2.0,1.0,2019042835.0,201900562.0,0.0,542583,500779,R,L,Groundout,2
2.0,1.0,2019042836.0,201900562.0,0.0,519058,500779,L,L,Groundout,3
2.0,0.0,2019042837.0,201900562.0,0.0,595879,461829,R,L,Single,0
2.0,0.0,2019042838.0,201900562.0,0.0,575929,461829,R,L,Groundout,1
2.0,0.0,2019042839.0,201900562.0,0.0,623520,461829,R,L,Walk,2
2.0,0.0,2019042840.0,201900562.0,0.0,518792,461829,L,L,Strikeout,3
3.0,1.0,2019042841.0,201900562.0,0.0,541650,500779,R,L,Groundout,1
3.0,1.0,2019042842.0,201900562.0,0.0,606115,500779,R,L,Groundout,2
3.0,1.0,2019042843.0,201900562.0,0.0,461829,500779,R,L,Groundout,3
3.0,0.0,2019042844.0,201900562.0,0.0,608365,461829,R,L,Walk,0
3.0,0.0,2019042845.0,201900562.0,0.0,500779,461829,R,L,Sac Bunt,1
3.0,0.0,2019042846.0,201900562.0,0.0,546991,461829,R,L,Groundout,2
3.0,0.0,2019042847.0,201900562.0,0.0,592178,461829,R,L,Walk,2
3.0,0.0,2019042848.0,201900562.0,0.0,519203,461829,L,L,Flyout,3
4.0,1.0,2019042849.0,201900562.0,0.0,456715,500779,R,L,Strikeout,1
4.0,1.0,2019042850.0,201900562.0,0.0,592885,500779,L,L,Strikeout,2
4.0,1.0,2019042851.0,201900562.0,0.0,460075,500779,R,L,Home Run,2
4.0,1.0,2019042852.0,201900562.0,0.0,518735,500779,R,L,Pop Out,3
4.0,0.0,2019042853.0,201900562.0,1.0,595879,461829,R,L,Groundout,1
4.0,0.0,2019042854.0,201900562.0,1.0,575929,461829,R,L,Flyout,2
4.0,0.0,2019042855.0,201900562.0,1.0,623520,461829,R,L,Strikeout,3
5.0,1.0,2019042856.0,201900562.0,0.0,542583,500779,R,L,Groundout,1
5.0,1.0,2019042857.0,201900562.0,0.0,519058,500779,L,L,Double,1
5.0,1.0,2019042858.0,201900562.0,0.0,541650,500779,R,L,Groundout,2
5.0,1.0,2019042859.0,201900562.0,0.0,606115,500779,R,L,Walk,2
5.0,1.0,2019042860.0,201900562.0,0.0,461829,500779,R,L,Strikeout,3
5.0,0.0,2019042861.0,201900562.0,1.0,518792,461829,L,L,Groundout,1
5.0,0.0,2019042862.0,201900562.0,1.0,608365,461829,R,L,Groundout,2
5.0,0.0,2019042863.0,201900562.0,1.0,500779,461829,R,L,Strikeout,3
6.0,1.0,2019042864.0,201900562.0,0.0,456715,500779,R,L,Lineout,1
6.0,1.0,2019042865.0,201900562.0,0.0,592885,500779,L,L,Strikeout,2
6.0,1.0,2019042866.0,201900562.0,0.0,460075,500779,R,L,Strikeout,3
6.0,0.0,2019042867.0,201900562.0,1.0,546991,461829,R,L,Double,0
6.0,0.0,2019042868.0,201900562.0,1.0,592178,461829,R,L,Lineout,1
6.0,0.0,2019042869.0,201900562.0,1.0,519203,461829,L,L,Groundout,2
6.0,0.0,2019042870.0,201900562.0,1.0,595879,669203,R,R,Strikeout,3
7.0,1.0,2019042871.0,201900562.0,0.0,518735,500779,R,L,Single,0
7.0,1.0,2019042872.0,201900562.0,0.0,542583,500779,R,L,Walk,0
7.0,1.0,2019042873.0,201900562.0,0.0,519058,500779,L,L,Fielders Choice,0
7.0,1.0,2019042874.0,201900562.0,0.0,541650,500779,R,L,Forceout,1
7.0,1.0,2019042875.0,201900562.0,0.0,606115,500779,R,L,Walk,1
7.0,1.0,2019042876.0,201900562.0,0.0,592325,500779,L,L,Sac Fly,2
7.0,1.0,2019042877.0,201900562.0,0.0,456715,542960,R,R,Flyout,3
7.0,0.0,2019042878.0,201900562.0,3.0,575929,458006,R,R,Single,0
7.0,0.0,2019042879.0,201900562.0,3.0,623520,458006,R,R,Single,0
7.0,0.0,2019042880.0,201900562.0,3.0,518792,592222,L,L,Grounded Into DP,2
7.0,0.0,2019042881.0,201900562.0,3.0,608365,592222,R,L,Double,2
7.0,0.0,2019042882.0,201900562.0,3.0,518614,448855,L,R,Pop Out,3
8.0,1.0,2019042883.0,201900562.0,0.0,592885,594986,L,L,Double,0
8.0,1.0,2019042884.0,201900562.0,0.0,460075,594986,R,L,Walk,0
8.0,1.0,2019042885.0,201900562.0,0.0,518735,594986,R,L,Sac Fly,1
8.0,1.0,2019042886.0,201900562.0,0.0,542583,543903,R,R,Single,1
8.0,1.0,2019042887.0,201900562.0,0.0,519058,543903,L,R,Groundout,2
8.0,1.0,2019042888.0,201900562.0,0.0,541650,543903,R,R,Groundout,3
8.0,0.0,2019042889.0,201900562.0,5.0,546991,448855,R,R,Groundout,1
8.0,0.0,2019042890.0,201900562.0,5.0,592178,448855,R,R,Pop Out,2
8.0,0.0,2019042891.0,201900562.0,5.0,519203,448855,L,R,Walk,2
8.0,0.0,2019042892.0,201900562.0,5.0,595879,448855,R,R,Strikeout,3
9.0,1.0,2019042893.0,201900562.0,0.0,606115,543903,R,R,Single,0
9.0,1.0,2019042894.0,201900562.0,0.0,519346,543903,L,R,Walk,0
9.0,1.0,2019042895.0,201900562.0,0.0,456715,543903,R,R,Strikeout,1
9.0,1.0,2019042896.0,201900562.0,0.0,592885,543903,L,R,Intent Walk,1
9.0,1.0,2019042897.0,201900562.0,0.0,460075,543903,R,R,Strikeout,2
9.0,1.0,2019042898.0,201900562.0,0.0,518735,543903,L,R,Single,2
9.0,1.0,2019042899.0,201900562.0,0.0,542583,543903,R,R,Walk,2
9.0,1.0,2019042900.0,201900562.0,0.0,519058,543903,L,R,Groundout,3
9.0,0.0,2019042901.0,201900562.0,7.0,575929,605288,R,R,Single,0
9.0,0.0,2019042902.0,201900562.0,7.0,623520,605288,R,R,Single,0
9.0,0.0,2019042903.0,201900562.0,7.0,518792,605288,L,R,Forceout,1
9.0,0.0,2019042904.0,201900562.0,7.0,608365,605288,R,R,Grounded Into DP,3
1.0,1.0,2019042905.0,201900563.0,0.0,518934,607192,R,R,Field Error,0
1.0,1.0,2019042906.0,201900563.0,0.0,572228,607192,R,R,Walk,0
1.0,1.0,2019042907.0,201900563.0,0.0,596142,607192,R,R,Single,0
1.0,1.0,2019042908.0,201900563.0,0.0,640449,607192,R,R,Strikeout,1
1.0,1.0,2019042909.0,201900563.0,0.0,650402,607192,R,R,Single,1
1.0,1.0,2019042910.0,201900563.0,0.0,609280,607192,R,R,Grounded Into DP,3
1.0,0.0,2019042911.0,201900563.0,2.0,640457,593334,L,R,Double,0
1.0,0.0,2019042912.0,201900563.0,2.0,502054,593334,R,R,Groundout,1
1.0,0.0,2019042913.0,201900563.0,2.0,596847,593334,L,R,Flyout,2
1.0,0.0,2019042914.0,201900563.0,2.0,650490,593334,R,R,Strikeout,3
2.0,1.0,2019042915.0,201900563.0,0.0,570482,607192,R,R,Groundout,1
2.0,1.0,2019042916.0,201900563.0,0.0,457727,607192,R,R,Walk,1
2.0,1.0,2019042917.0,201900563.0,0.0,458731,607192,L,R,Strikeout,2
2.0,1.0,2019042918.0,201900563.0,0.0,518934,607192,R,R,Lineout,3
2.0,0.0,2019042919.0,201900563.0,2.0,664040,593334,L,R,Strikeout,1
2.0,0.0,2019042920.0,201900563.0,2.0,541645,593334,R,R,Groundout,2
2.0,0.0,2019042921.0,201900563.0,2.0,595281,593334,L,R,Strikeout,3
3.0,1.0,2019042922.0,201900563.0,0.0,572228,607192,R,R,Flyout,1
3.0,1.0,2019042923.0,201900563.0,0.0,596142,607192,R,R,Strikeout,2
3.0,1.0,2019042924.0,201900563.0,0.0,640449,607192,R,R,Groundout,3
3.0,0.0,2019042925.0,201900563.0,2.0,642715,593334,R,R,Walk,0
3.0,0.0,2019042926.0,201900563.0,2.0,624419,593334,L,R,Strikeout,1
3.0,0.0,2019042927.0,201900563.0,2.0,640457,593334,L,R,Flyout,2
3.0,0.0,2019042928.0,201900563.0,2.0,502054,593334,R,R,Forceout,3
4.0,1.0,2019042929.0,201900563.0,0.0,650402,607192,R,R,Strikeout,1
4.0,1.0,2019042930.0,201900563.0,0.0,609280,607192,R,R,Strikeout,2
4.0,1.0,2019042931.0,201900563.0,0.0,570482,607192,R,R,Flyout,3
4.0,0.0,2019042932.0,201900563.0,2.0,596847,593334,L,R,Walk,0
4.0,0.0,2019042933.0,201900563.0,2.0,650490,593334,R,R,Lineout,1
4.0,0.0,2019042934.0,201900563.0,2.0,664040,593334,L,R,Strikeout,2
4.0,0.0,2019042935.0,201900563.0,2.0,541645,593334,R,R,Single,2
4.0,0.0,2019042936.0,201900563.0,2.0,595281,593334,L,R,Lineout,3
5.0,1.0,2019042937.0,201900563.0,0.0,457727,607192,R,R,Double,0
5.0,1.0,2019042938.0,201900563.0,0.0,458731,607192,L,R,Strikeout,1
5.0,1.0,2019042939.0,201900563.0,0.0,518934,607192,R,R,Strikeout,2
5.0,1.0,2019042940.0,201900563.0,0.0,572228,607192,R,R,Strikeout,3
5.0,0.0,2019042941.0,201900563.0,2.0,642715,593334,R,R,Double,0
5.0,0.0,2019042942.0,201900563.0,2.0,624419,593334,L,R,Lineout,1
5.0,0.0,2019042943.0,201900563.0,2.0,640457,593334,L,R,Home Run,1
5.0,0.0,2019042944.0,201900563.0,2.0,502054,593334,R,R,Groundout,2
5.0,0.0,2019042945.0,201900563.0,2.0,596847,593334,L,R,Home Run,2
5.0,0.0,2019042946.0,201900563.0,2.0,650490,593334,R,R,Groundout,3
6.0,1.0,2019042947.0,201900563.0,3.0,596142,607192,R,R,Single,0
6.0,1.0,2019042948.0,201900563.0,3.0,640449,607192,R,R,Single,0
6.0,1.0,2019042949.0,201900563.0,3.0,650402,607192,R,R,Strikeout,1
6.0,1.0,2019042950.0,201900563.0,3.0,609280,641941,R,R,Single,1
6.0,1.0,2019042951.0,201900563.0,3.0,570482,641941,R,R,Single,1
6.0,1.0,2019042952.0,201900563.0,3.0,457727,641941,R,R,Strikeout,2
6.0,1.0,2019042953.0,201900563.0,3.0,458731,592473,L,L,Groundout,3
6.0,0.0,2019042954.0,201900563.0,4.0,664040,592454,L,R,Strikeout,1
6.0,0.0,2019042955.0,201900563.0,4.0,541645,592454,R,R,Pop Out,2
6.0,0.0,2019042956.0,201900563.0,4.0,595281,592454,L,R,Strikeout,3
7.0,1.0,2019042957.0,201900563.0,3.0,518934,594987,R,R,Groundout,1
7.0,1.0,2019042958.0,201900563.0,3.0,572228,594987,R,R,Groundout,2
7.0,1.0,2019042959.0,201900563.0,3.0,596142,594987,R,R,Strikeout,3
7.0,0.0,2019042960.0,201900563.0,4.0,642715,493603,R,R,Walk,0
7.0,0.0,2019042961.0,201900563.0,4.0,624419,493603,L,R,Single,0
7.0,0.0,2019042962.0,201900563.0,4.0,640457,493603,L,R,Walk,0
7.0,0.0,2019042963.0,201900563.0,4.0,502054,493603,R,R,Strikeout,1
7.0,0.0,2019042964.0,201900563.0,4.0,596847,493603,L,R,Grounded Into DP,3
8.0,1.0,2019042965.0,201900563.0,3.0,640449,594987,R,R,Groundout,1
8.0,1.0,2019042966.0,201900563.0,3.0,650402,594987,R,R,Hit By Pitch,1
8.0,1.0,2019042967.0,201900563.0,3.0,609280,594987,R,R,Groundout,2
8.0,1.0,2019042968.0,201900563.0,3.0,570482,594987,R,R,Strikeout,3
8.0,0.0,2019042969.0,201900563.0,4.0,650490,502154,R,L,Single,0
8.0,0.0,2019042970.0,201900563.0,4.0,621002,502154,R,L,Grounded Into DP,2
8.0,0.0,2019042971.0,201900563.0,4.0,541645,502154,R,L,Strikeout,3
9.0,1.0,2019042972.0,201900563.0,3.0,457727,594987,R,R,Field Error,0
9.0,1.0,2019042973.0,201900563.0,3.0,458731,594987,L,R,Bunt Pop Out,1
9.0,1.0,2019042974.0,201900563.0,3.0,518934,594987,R,R,Groundout,3
9.0,0.0,2019042975.0,201900563.0,4.0,595281,547973,L,L,Strikeout,1
9.0,0.0,2019042976.0,201900563.0,4.0,642715,547973,R,L,Flyout,2
9.0,0.0,2019042977.0,201900563.0,4.0,628338,547973,R,L,Single,2
9.0,0.0,2019042978.0,201900563.0,4.0,640457,547973,L,L,Strikeout,3
1.0,1.0,2019042979.0,201900564.0,0.0,457705,456701,R,R,Groundout,1
1.0,1.0,2019042980.0,201900564.0,0.0,516416,456701,R,R,Strikeout,2
1.0,1.0,2019042981.0,201900564.0,0.0,547180,456701,L,R,Walk,2
1.0,1.0,2019042982.0,201900564.0,0.0,656555,456701,R,R,Strikeout,3
1.0,0.0,2019042983.0,201900564.0,0.0,593160,453562,R,R,Groundout,1
1.0,0.0,2019042984.0,201900564.0,0.0,609275,453562,L,R,Walk,1
1.0,0.0,2019042985.0,201900564.0,0.0,460086,453562,L,R,Home Run,1
1.0,0.0,2019042986.0,201900564.0,0.0,641531,453562,R,R,Groundout,2
1.0,0.0,2019042987.0,201900564.0,0.0,624585,453562,R,R,Walk,2
1.0,0.0,2019042988.0,201900564.0,0.0,656811,453562,L,R,Flyout,3
2.0,1.0,2019042989.0,201900564.0,2.0,592663,456701,R,R,Groundout,1
2.0,1.0,2019042990.0,201900564.0,2.0,546318,456701,L,R,Walk,1
2.0,1.0,2019042991.0,201900564.0,2.0,514917,456701,L,R,Double Play,3
2.0,0.0,2019042992.0,201900564.0,0.0,642721,453562,R,R,Strikeout,1
2.0,0.0,2019042993.0,201900564.0,0.0,455117,453562,R,R,Groundout,2
2.0,0.0,2019042994.0,201900564.0,0.0,571740,453562,L,R,Strikeout,3
3.0,1.0,2019042995.0,201900564.0,2.0,596748,456701,R,R,Double,0
3.0,1.0,2019042996.0,201900564.0,2.0,608384,456701,L,R,Groundout,1
3.0,1.0,2019042997.0,201900564.0,2.0,457705,456701,R,R,Lineout,2
3.0,1.0,2019042998.0,201900564.0,2.0,516416,456701,R,R,Lineout,3
3.0,0.0,2019042999.0,201900564.0,0.0,593160,453562,R,R,Single,0
3.0,0.0,2019043000.0,201900564.0,0.0,609275,453562,L,R,Single,1
3.0,0.0,2019043001.0,201900564.0,0.0,460086,453562,L,R,Lineout,2
3.0,0.0,2019043002.0,201900564.0,0.0,641531,453562,R,R,Strikeout,3
4.0,1.0,2019043003.0,201900564.0,2.0,547180,456701,L,R,Walk,0
4.0,1.0,2019043004.0,201900564.0,2.0,656555,456701,R,R,Flyout,1
4.0,1.0,2019043005.0,201900564.0,2.0,592663,456701,R,R,Double,1
4.0,1.0,2019043006.0,201900564.0,2.0,546318,456701,L,R,Groundout,2
4.0,1.0,2019043007.0,201900564.0,2.0,514917,456701,L,R,Strikeout,3
4.0,0.0,2019043008.0,201900564.0,1.0,624585,453562,R,R,Lineout,1
4.0,0.0,2019043009.0,201900564.0,1.0,656811,453562,L,R,Strikeout,2
4.0,0.0,2019043010.0,201900564.0,1.0,642721,453562,R,R,Single,2
4.0,0.0,2019043011.0,201900564.0,1.0,455117,453562,R,R,Single,2
4.0,0.0,2019043012.0,201900564.0,1.0,571740,453562,L,R,Strikeout,3
5.0,1.0,2019043013.0,201900564.0,2.0,596748,456701,R,R,Groundout,1
5.0,1.0,2019043014.0,201900564.0,2.0,608384,456701,L,R,Lineout,2
5.0,1.0,2019043015.0,201900564.0,2.0,457705,456701,R,R,Strikeout,3
5.0,0.0,2019043016.0,201900564.0,1.0,593160,453562,R,R,Flyout,1
5.0,0.0,2019043017.0,201900564.0,1.0,609275,453562,L,R,Groundout,2
5.0,0.0,2019043018.0,201900564.0,1.0,460086,453562,L,R,Home Run,2
5.0,0.0,2019043019.0,201900564.0,1.0,641531,453562,R,R,Lineout,3
6.0,1.0,2019043020.0,201900564.0,3.0,516416,456701,R,R,Single,0
6.0,1.0,2019043021.0,201900564.0,3.0,547180,456701,L,R,Single,0
6.0,1.0,2019043022.0,201900564.0,3.0,656555,605130,R,R,Strikeout,1
6.0,1.0,2019043023.0,201900564.0,3.0,592663,605130,R,R,Walk,1
6.0,1.0,2019043024.0,201900564.0,3.0,546318,605130,L,R,Strikeout,2
6.0,1.0,2019043025.0,201900564.0,3.0,514917,605130,L,R,Strikeout,3
6.0,0.0,2019043026.0,201900564.0,1.0,624585,453562,R,R,Home Run,0
6.0,0.0,2019043027.0,201900564.0,1.0,656811,453562,L,R,Walk,0
6.0,0.0,2019043028.0,201900564.0,1.0,642721,658305,R,R,Strikeout,1
6.0,0.0,2019043029.0,201900564.0,1.0,455117,658305,R,R,Flyout,3
7.0,1.0,2019043030.0,201900564.0,4.0,596748,605130,R,R,Strikeout,1
7.0,1.0,2019043031.0,201900564.0,4.0,608384,605130,L,R,Strikeout,2
7.0,1.0,2019043032.0,201900564.0,4.0,457705,605130,R,R,Strikeout,3
7.0,0.0,2019043033.0,201900564.0,1.0,571740,591693,L,R,Single,0
7.0,0.0,2019043034.0,201900564.0,1.0,593160,591693,R,R,Pop Out,1
7.0,0.0,2019043035.0,201900564.0,1.0,609275,591693,L,R,Forceout,2
7.0,0.0,2019043036.0,201900564.0,1.0,460086,501625,L,L,Pickoff Caught Stealing 2B,3
8.0,1.0,2019043037.0,201900564.0,4.0,516416,518617,R,L,Groundout,1
8.0,1.0,2019043038.0,201900564.0,4.0,547180,518617,L,L,Walk,1
8.0,1.0,2019043039.0,201900564.0,4.0,656555,518617,R,L,Strikeout,2
8.0,1.0,2019043040.0,201900564.0,4.0,592663,518617,R,L,Strikeout,3
8.0,0.0,2019043041.0,201900564.0,1.0,460086,501625,L,L,Flyout,1
8.0,0.0,2019043042.0,201900564.0,1.0,641531,593576,R,R,Field Error,1
8.0,0.0,2019043043.0,201900564.0,1.0,624585,593576,R,R,Walk,1
8.0,0.0,2019043044.0,201900564.0,1.0,656811,593576,L,R,Walk,1
8.0,0.0,2019043045.0,201900564.0,1.0,642721,593576,R,R,Sac Fly,2
8.0,0.0,2019043046.0,201900564.0,1.0,455117,593576,R,R,Strikeout,3
9.0,1.0,2019043047.0,201900564.0,5.0,546318,453178,L,R,Lineout,1
9.0,1.0,2019043048.0,201900564.0,5.0,514917,453178,L,R,Groundout,2
9.0,1.0,2019043049.0,201900564.0,5.0,596748,453178,R,R,Groundout,3
1.0,1.0,2019043050.0,201900565.0,0.0,624428,425794,L,R,Home Run,0
1.0,1.0,2019043051.0,201900565.0,0.0,516782,425794,R,R,Strikeout,1
1.0,1.0,2019043052.0,201900565.0,0.0,466320,425794,L,R,Strikeout,2
1.0,1.0,2019043053.0,201900565.0,0.0,605137,425794,L,R,Single,2
1.0,1.0,2019043054.0,201900565.0,0.0,668804,425794,L,R,Strikeout,3
1.0,0.0,2019043055.0,201900565.0,1.0,572761,592866,L,R,Flyout,1
1.0,0.0,2019043056.0,201900565.0,1.0,502671,592866,R,R,Single,1
1.0,0.0,2019043057.0,201900565.0,1.0,657557,592866,R,R,Strikeout,2
1.0,0.0,2019043058.0,201900565.0,1.0,542303,592866,R,R,Single,2
1.0,0.0,2019043059.0,201900565.0,1.0,500874,592866,R,R,Walk,2
1.0,0.0,2019043060.0,201900565.0,1.0,425877,592866,R,R,Strikeout,3
2.0,1.0,2019043061.0,201900565.0,0.0,592567,425794,L,R,Single,0
2.0,1.0,2019043062.0,201900565.0,0.0,465041,425794,R,R,Grounded Into DP,2
2.0,1.0,2019043063.0,201900565.0,0.0,657061,425794,L,R,Groundout,3
2.0,0.0,2019043064.0,201900565.0,1.0,451594,592866,L,R,Pop Out,1
2.0,0.0,2019043065.0,201900565.0,1.0,543939,592866,L,R,Single,1
2.0,0.0,2019043066.0,201900565.0,1.0,425794,592866,R,R,Groundout,2
2.0,0.0,2019043067.0,201900565.0,1.0,572761,592866,L,R,Groundout,3
3.0,1.0,2019043068.0,201900565.0,0.0,592866,425794,R,R,Groundout,1
3.0,1.0,2019043069.0,201900565.0,0.0,624428,425794,L,R,Strikeout,2
3.0,1.0,2019043070.0,201900565.0,0.0,516782,425794,R,R,Lineout,3
3.0,0.0,2019043071.0,201900565.0,1.0,502671,592866,R,R,Single,0
3.0,0.0,2019043072.0,201900565.0,1.0,657557,592866,R,R,Strikeout,1
3.0,0.0,2019043073.0,201900565.0,1.0,542303,592866,R,R,Single,1
3.0,0.0,2019043074.0,201900565.0,1.0,500874,592866,R,R,Grounded Into DP,3
4.0,1.0,2019043075.0,201900565.0,0.0,466320,425794,L,R,Lineout,1
4.0,1.0,2019043076.0,201900565.0,0.0,605137,425794,L,R,Groundout,2
4.0,1.0,2019043077.0,201900565.0,0.0,668804,425794,L,R,Single,2
4.0,1.0,2019043078.0,201900565.0,0.0,592567,425794,L,R,Single,2
4.0,1.0,2019043079.0,201900565.0,0.0,465041,425794,R,R,Strikeout,3
4.0,0.0,2019043080.0,201900565.0,1.0,425877,592866,R,R,Lineout,1
4.0,0.0,2019043081.0,201900565.0,1.0,451594,592866,L,R,Single,1
4.0,0.0,2019043082.0,201900565.0,1.0,543939,592866,L,R,Field Error,1
4.0,0.0,2019043083.0,201900565.0,1.0,425794,592866,R,R,Sac Bunt,2
4.0,0.0,2019043084.0,201900565.0,1.0,572761,592866,L,R,Strikeout,3
5.0,1.0,2019043085.0,201900565.0,0.0,657061,425794,L,R,Groundout,1
5.0,1.0,2019043086.0,201900565.0,0.0,592866,425794,R,R,Strikeout,2
5.0,1.0,2019043087.0,201900565.0,0.0,624428,425794,L,R,Strikeout,3
5.0,0.0,2019043088.0,201900565.0,1.0,502671,592866,R,R,Groundout,1
5.0,0.0,2019043089.0,201900565.0,1.0,657557,592866,R,R,Pop Out,2
5.0,0.0,2019043090.0,201900565.0,1.0,542303,592866,R,R,Flyout,3
6.0,1.0,2019043091.0,201900565.0,0.0,516782,425794,R,R,Strikeout,1
6.0,1.0,2019043092.0,201900565.0,0.0,466320,425794,L,R,Groundout,2
6.0,1.0,2019043093.0,201900565.0,0.0,605137,425794,L,R,Groundout,3
6.0,0.0,2019043094.0,201900565.0,1.0,500874,592866,R,R,Groundout,1
6.0,0.0,2019043095.0,201900565.0,1.0,425877,592866,R,R,Flyout,2
6.0,0.0,2019043096.0,201900565.0,1.0,451594,592866,L,R,Strikeout,3
7.0,1.0,2019043097.0,201900565.0,0.0,668804,425794,L,R,Groundout,1
7.0,1.0,2019043098.0,201900565.0,0.0,592567,425794,L,R,Pop Out,2
7.0,1.0,2019043099.0,201900565.0,0.0,465041,425794,R,R,Groundout,3
7.0,0.0,2019043100.0,201900565.0,1.0,543939,592866,L,R,Flyout,1
7.0,0.0,2019043101.0,201900565.0,1.0,622168,592866,R,R,Single,1
7.0,0.0,2019043102.0,201900565.0,1.0,572761,592866,L,R,Flyout,2
7.0,0.0,2019043103.0,201900565.0,1.0,502671,592866,R,R,Single,2
7.0,0.0,2019043104.0,201900565.0,1.0,657557,592866,R,R,Single,2
7.0,0.0,2019043105.0,201900565.0,1.0,542303,592866,R,R,Flyout,3
8.0,1.0,2019043106.0,201900565.0,1.0,657061,453192,R,L,Single,0
8.0,1.0,2019043107.0,201900565.0,1.0,621028,453192,R,L,Single,0
8.0,1.0,2019043108.0,201900565.0,1.0,624428,453192,L,L,Strikeout,1
8.0,1.0,2019043109.0,201900565.0,1.0,516782,453192,R,L,Single,1
8.0,1.0,2019043110.0,201900565.0,1.0,466320,453192,R,L,Grounded Into DP,3
8.0,0.0,2019043111.0,201900565.0,2.0,500874,605195,R,R,Walk,0
8.0,0.0,2019043112.0,201900565.0,2.0,425877,605195,R,R,Single,0
8.0,0.0,2019043113.0,201900565.0,2.0,451594,605195,L,R,Strikeout,1
8.0,0.0,2019043114.0,201900565.0,2.0,543939,605195,L,R,Grounded Into DP,3
9.0,1.0,2019043115.0,201900565.0,1.0,605137,663855,L,R,Single,0
9.0,1.0,2019043116.0,201900565.0,1.0,668804,663855,L,R,Strikeout,1
9.0,1.0,2019043117.0,201900565.0,1.0,592567,663855,L,R,Walk,1
9.0,1.0,2019043118.0,201900565.0,1.0,465041,663855,R,R,Strikeout,2
9.0,1.0,2019043119.0,201900565.0,1.0,657061,663855,L,R,Forceout,3
9.0,0.0,2019043120.0,201900565.0,2.0,664056,553878,R,L,Groundout,1
9.0,0.0,2019043121.0,201900565.0,2.0,572761,553878,L,L,Flyout,2
9.0,0.0,2019043122.0,201900565.0,2.0,502671,553878,R,L,Strikeout,3
1.0,1.0,2019043123.0,201900566.0,0.0,594824,608566,L,R,Groundout,1
1.0,1.0,2019043124.0,201900566.0,0.0,614177,608566,R,R,Groundout,2
1.0,1.0,2019043125.0,201900566.0,0.0,592518,608566,R,R,Single,2
1.0,1.0,2019043126.0,201900566.0,0.0,543333,608566,L,R,Groundout,3
1.0,0.0,2019043127.0,201900566.0,0.0,453568,641778,L,L,Groundout,1
1.0,0.0,2019043128.0,201900566.0,0.0,596115,641778,R,L,Lineout,2
1.0,0.0,2019043129.0,201900566.0,0.0,571448,641778,R,L,Single,2
1.0,0.0,2019043130.0,201900566.0,0.0,502517,641778,L,L,Forceout,3
2.0,1.0,2019043131.0,201900566.0,0.0,592669,608566,R,R,Flyout,1
2.0,1.0,2019043132.0,201900566.0,0.0,664034,608566,R,R,Single,1
2.0,1.0,2019043133.0,201900566.0,0.0,622534,608566,R,R,Strikeout,2
2.0,1.0,2019043134.0,201900566.0,0.0,595978,608566,R,R,Groundout,3
2.0,0.0,2019043135.0,201900566.0,0.0,435622,641778,R,L,Flyout,1
2.0,0.0,2019043136.0,201900566.0,0.0,621311,641778,L,L,Groundout,2
2.0,0.0,2019043137.0,201900566.0,0.0,641658,641778,R,L,Single,2
2.0,0.0,2019043138.0,201900566.0,0.0,547172,641778,L,L,Flyout,3
3.0,1.0,2019043139.0,201900566.0,0.0,641778,608566,R,R,Strikeout,1
3.0,1.0,2019043140.0,201900566.0,0.0,594824,608566,L,R,Groundout,2
3.0,1.0,2019043141.0,201900566.0,0.0,614177,608566,R,R,Single,2
3.0,1.0,2019043142.0,201900566.0,0.0,592518,608566,R,R,Single,2
3.0,1.0,2019043143.0,201900566.0,0.0,543333,608566,L,R,Groundout,3
3.0,0.0,2019043144.0,201900566.0,0.0,608566,641778,R,L,Groundout,1
3.0,0.0,2019043145.0,201900566.0,0.0,453568,641778,L,L,Single,1
3.0,0.0,2019043146.0,201900566.0,0.0,596115,641778,R,L,Home Run,1
3.0,0.0,2019043147.0,201900566.0,0.0,571448,641778,R,L,Strikeout,2
3.0,0.0,2019043148.0,201900566.0,0.0,502517,641778,L,L,Groundout,3
4.0,1.0,2019043149.0,201900566.0,2.0,592669,608566,R,R,Strikeout,1
4.0,1.0,2019043150.0,201900566.0,2.0,664034,608566,R,R,Hit By Pitch,1
4.0,1.0,2019043151.0,201900566.0,2.0,622534,608566,R,R,Single,1
4.0,1.0,2019043152.0,201900566.0,2.0,595978,608566,R,R,Lineout,2
4.0,1.0,2019043153.0,201900566.0,2.0,641778,608566,R,R,Strikeout,3
4.0,0.0,2019043154.0,201900566.0,0.0,435622,641778,R,L,Single,0
4.0,0.0,2019043155.0,201900566.0,0.0,621311,641778,L,L,Single,0
4.0,0.0,2019043156.0,201900566.0,0.0,641658,641778,R,L,Walk,0
4.0,0.0,2019043157.0,201900566.0,0.0,547172,641778,L,L,Single,0
4.0,0.0,2019043158.0,201900566.0,0.0,608566,641778,R,L,Double,0
4.0,0.0,2019043159.0,201900566.0,0.0,453568,641778,L,L,Walk,0
4.0,0.0,2019043160.0,201900566.0,0.0,596115,605538,R,R,Strikeout,1
4.0,0.0,2019043161.0,201900566.0,0.0,571448,605538,R,R,Strikeout,2
4.0,0.0,2019043162.0,201900566.0,0.0,502517,605538,L,R,Double,2
4.0,0.0,2019043163.0,201900566.0,0.0,435622,605538,R,R,Single,2
4.0,0.0,2019043164.0,201900566.0,0.0,621311,605538,L,R,Strikeout,3
