fpr,tpr,threshold
0.24283935242839352,0.42355889724310775,0.62405133
0.24533001245330013,0.42355889724310775,0.62400055
0.24533001245330013,0.42857142857142855,0.62339556
0.2465753424657534,0.42857142857142855,0.6232803
0.2465753424657534,0.43107769423558895,0.62306386
0.24906600249066002,0.43107769423558895,0.6229124
0.24906600249066002,0.43358395989974935,0.62254834
0.2503113325031133,0.43358395989974935,0.62224674
0.2503113325031133,0.4344193817878028,0.6219436
0.25155666251556663,0.4344193817878028,0.62191176
0.25155666251556663,0.4369256474519632,0.62172246
0.25529265255292655,0.4369256474519632,0.62160444
0.25529265255292655,0.4402673350041771,0.6211135
0.2577833125778331,0.4402673350041771,0.6208606
0.2577833125778331,0.44360902255639095,0.6202152
0.2590286425902864,0.44360902255639095,0.6202091
0.2590286425902864,0.44862155388471175,0.61927676
0.261519302615193,0.44862155388471175,0.6187296
0.261519302615193,0.4494569757727652,0.61861527
0.2640099626400996,0.4494569757727652,0.61833405
